cell_id,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id,area_m2,soil_type,wpf_ymin,wpf_ymax,wpf_k
226,1526499.087000,5172188.971000,-114.999700,-324.999500,199.486110,199,100.000000,Organic patch,1.100000,2.200000,0.038000
227,1526509.087000,5172188.971000,-104.999700,-324.999500,197.904425,197,100.000000,Organic patch,1.100000,2.200000,0.038000
228,1526519.087000,5172188.971000,-94.999700,-324.999500,196.294022,196,100.000000,Organic patch,1.100000,2.200000,0.038000
229,1526529.087000,5172188.971000,-84.999700,-324.999500,194.656723,194,100.000000,Organic patch,1.100000,2.200000,0.038000
230,1526539.087000,5172188.971000,-74.999700,-324.999500,192.994586,192,100.000000,Organic patch,1.100000,2.200000,0.038000
231,1526549.087000,5172188.971000,-64.999700,-324.999500,191.309899,191,100.000000,Organic patch,1.100000,2.200000,0.038000
232,1526559.087000,5172188.971000,-54.999700,-324.999500,189.605167,189,100.000000,Organic patch,1.100000,2.200000,0.038000
233,1526569.087000,5172188.971000,-44.999700,-324.999500,187.883099,187,100.000000,Organic patch,1.100000,2.200000,0.038000
234,1526579.087000,5172188.971000,-34.999700,-324.999500,186.146583,186,100.000000,Organic patch,1.100000,2.200000,0.038000
235,1526589.087000,5172188.971000,-24.999700,-324.999500,184.398660,184,100.000000,Organic patch,1.100000,2.200000,0.038000
236,1526599.087000,5172188.971000,-14.999700,-324.999500,182.642497,182,100.000000,Organic patch,1.100000,2.200000,0.038000
237,1526609.087000,5172188.971000,-4.999700,-324.999500,180.881352,180,100.000000,Organic patch,1.100000,2.200000,0.038000
238,1526619.087000,5172188.971000,5.000300,-324.999500,179.118542,179,100.000000,Organic patch,1.100000,2.200000,0.038000
239,1526629.087000,5172188.971000,15.000300,-324.999500,177.357398,177,100.000000,Organic patch,1.100000,2.200000,0.038000
240,1526639.087000,5172188.971000,25.000300,-324.999500,175.601235,175,100.000000,Organic patch,1.100000,2.200000,0.038000
241,1526649.087000,5172188.971000,35.000300,-324.999500,173.853313,173,100.000000,Organic patch,1.100000,2.200000,0.038000
242,1526659.087000,5172188.971000,45.000300,-324.999500,172.116797,172,100.000000,Organic patch,1.100000,2.200000,0.038000
243,1526669.087000,5172188.971000,55.000300,-324.999500,170.394730,170,100.000000,Organic patch,1.100000,2.200000,0.038000
244,1526679.087000,5172188.971000,65.000300,-324.999500,168.690000,168,100.000000,Organic patch,1.100000,2.200000,0.038000
245,1526689.087000,5172188.971000,75.000300,-324.999500,167.005314,167,100.000000,Organic patch,1.100000,2.200000,0.038000
246,1526699.087000,5172188.971000,85.000300,-324.999500,165.343178,165,100.000000,Organic patch,1.100000,2.200000,0.038000
247,1526709.087000,5172188.971000,95.000300,-324.999500,163.705880,163,100.000000,Organic patch,1.100000,2.200000,0.038000
248,1526719.087000,5172188.971000,105.000300,-324.999500,162.095479,162,100.000000,Organic patch,1.100000,2.200000,0.038000
249,1526729.087000,5172188.971000,115.000300,-324.999500,160.513796,160,100.000000,Organic patch,1.100000,2.200000,0.038000
250,1526739.087000,5172188.971000,125.000300,-324.999500,158.962413,158,100.000000,Organic patch,1.100000,2.200000,0.038000
251,1526749.087000,5172188.971000,135.000300,-324.999500,157.442677,157,100.000000,Organic patch,1.100000,2.200000,0.038000
252,1526759.087000,5172188.971000,145.000300,-324.999500,155.955700,155,100.000000,Organic patch,1.100000,2.200000,0.038000
253,1526769.087000,5172188.971000,155.000300,-324.999500,154.502371,154,100.000000,Organic patch,1.100000,2.200000,0.038000
254,1526779.087000,5172188.971000,165.000300,-324.999500,153.083368,153,100.000000,Organic patch,1.100000,2.200000,0.038000
255,1526789.087000,5172188.971000,175.000300,-324.999500,151.699166,151,100.000000,Organic patch,1.100000,2.200000,0.038000
256,1526799.087000,5172188.971000,185.000300,-324.999500,150.350059,150,100.000000,Organic patch,1.100000,2.200000,0.038000
257,1526809.087000,5172188.971000,195.000300,-324.999500,149.036166,149,100.000000,Organic patch,1.100000,2.200000,0.038000
258,1526819.087000,5172188.971000,205.000300,-324.999500,147.757455,147,100.000000,Organic patch,1.100000,2.200000,0.038000
259,1526829.087000,5172188.971000,215.000300,-324.999500,146.513754,146,100.000000,Organic patch,1.100000,2.200000,0.038000
260,1526839.087000,5172188.971000,225.000300,-324.999500,145.304769,145,100.000000,Organic patch,1.100000,2.200000,0.038000
261,1526369.087000,5172198.971000,-244.999700,-314.999500,217.874994,217,100.000000,Deep silt loam,0.900000,2.000000,0.035000
262,1526379.087000,5172198.971000,-234.999700,-314.999500,216.724116,216,100.000000,Deep silt loam,0.900000,2.000000,0.035000
263,1526389.087000,5172198.971000,-224.999700,-314.999500,215.537685,215,100.000000,Organic patch,1.100000,2.200000,0.038000
264,1526399.087000,5172198.971000,-214.999700,-314.999500,214.315093,214,100.000000,Organic patch,1.100000,2.200000,0.038000
265,1526409.087000,5172198.971000,-204.999700,-314.999500,213.055826,213,100.000000,Organic patch,1.100000,2.200000,0.038000
266,1526419.087000,5172198.971000,-194.999700,-314.999500,211.759481,211,100.000000,Organic patch,1.100000,2.200000,0.038000
267,1526429.087000,5172198.971000,-184.999700,-314.999500,210.425783,210,100.000000,Organic patch,1.100000,2.200000,0.038000
268,1526439.087000,5172198.971000,-174.999700,-314.999500,209.054601,209,100.000000,Organic patch,1.100000,2.200000,0.038000
269,1526449.087000,5172198.971000,-164.999700,-314.999500,207.645970,207,100.000000,Organic patch,1.100000,2.200000,0.038000
270,1526459.087000,5172198.971000,-154.999700,-314.999500,206.200107,206,100.000000,Organic patch,1.100000,2.200000,0.038000
271,1526469.087000,5172198.971000,-144.999700,-314.999500,204.717430,204,100.000000,Organic patch,1.100000,2.200000,0.038000
272,1526479.087000,5172198.971000,-134.999700,-314.999500,203.198577,203,100.000000,Organic patch,1.100000,2.200000,0.038000
273,1526489.087000,5172198.971000,-124.999700,-314.999500,201.644419,201,100.000000,Organic patch,1.100000,2.200000,0.038000
274,1526499.087000,5172198.971000,-114.999700,-314.999500,200.056076,200,100.000000,Organic patch,1.100000,2.200000,0.038000
275,1526509.087000,5172198.971000,-104.999700,-314.999500,198.434927,198,100.000000,Organic patch,1.100000,2.200000,0.038000
276,1526519.087000,5172198.971000,-94.999700,-314.999500,196.782619,196,100.000000,Organic patch,1.100000,2.200000,0.038000
277,1526529.087000,5172198.971000,-84.999700,-314.999500,195.101070,195,100.000000,Organic patch,1.100000,2.200000,0.038000
278,1526539.087000,5172198.971000,-74.999700,-314.999500,193.392467,193,100.000000,Organic patch,1.100000,2.200000,0.038000
279,1526549.087000,5172198.971000,-64.999700,-314.999500,191.659258,191,100.000000,Organic patch,1.100000,2.200000,0.038000
280,1526559.087000,5172198.971000,-54.999700,-314.999500,189.904146,189,100.000000,Organic patch,1.100000,2.200000,0.038000
281,1526569.087000,5172198.971000,-44.999700,-314.999500,188.130062,188,100.000000,Organic patch,1.100000,2.200000,0.038000
282,1526579.087000,5172198.971000,-34.999700,-314.999500,186.340148,186,100.000000,Organic patch,1.100000,2.200000,0.038000
283,1526589.087000,5172198.971000,-24.999700,-314.999500,184.537725,184,100.000000,Organic patch,1.100000,2.200000,0.038000
284,1526599.087000,5172198.971000,-14.999700,-314.999500,182.726261,182,100.000000,Organic patch,1.100000,2.200000,0.038000
285,1526609.087000,5172198.971000,-4.999700,-314.999500,180.909327,180,100.000000,Organic patch,1.100000,2.200000,0.038000
286,1526619.087000,5172198.971000,5.000300,-314.999500,179.090564,179,100.000000,Organic patch,1.100000,2.200000,0.038000
287,1526629.087000,5172198.971000,15.000300,-314.999500,177.273630,177,100.000000,Organic patch,1.100000,2.200000,0.038000
288,1526639.087000,5172198.971000,25.000300,-314.999500,175.462166,175,100.000000,Organic patch,1.100000,2.200000,0.038000
289,1526649.087000,5172198.971000,35.000300,-314.999500,173.659744,173,100.000000,Organic patch,1.100000,2.200000,0.038000
290,1526659.087000,5172198.971000,45.000300,-314.999500,171.869831,171,100.000000,Organic patch,1.100000,2.200000,0.038000
291,1526669.087000,5172198.971000,55.000300,-314.999500,170.095748,170,100.000000,Organic patch,1.100000,2.200000,0.038000
292,1526679.087000,5172198.971000,65.000300,-314.999500,168.340637,168,100.000000,Organic patch,1.100000,2.200000,0.038000
293,1526689.087000,5172198.971000,75.000300,-314.999500,166.607430,166,100.000000,Organic patch,1.100000,2.200000,0.038000
294,1526699.087000,5172198.971000,85.000300,-314.999500,164.898828,164,100.000000,Organic patch,1.100000,2.200000,0.038000
295,1526709.087000,5172198.971000,95.000300,-314.999500,163.217281,163,100.000000,Organic patch,1.100000,2.200000,0.038000
296,1526719.087000,5172198.971000,105.000300,-314.999500,161.564975,161,100.000000,Organic patch,1.100000,2.200000,0.038000
297,1526729.087000,5172198.971000,115.000300,-314.999500,159.943828,159,100.000000,Organic patch,1.100000,2.200000,0.038000
298,1526739.087000,5172198.971000,125.000300,-314.999500,158.355487,158,100.000000,Organic patch,1.100000,2.200000,0.038000
299,1526749.087000,5172198.971000,135.000300,-314.999500,156.801330,156,100.000000,Organic patch,1.100000,2.200000,0.038000
300,1526759.087000,5172198.971000,145.000300,-314.999500,155.282480,155,100.000000,Organic patch,1.100000,2.200000,0.038000
301,1526769.087000,5172198.971000,155.000300,-314.999500,153.799805,153,100.000000,Organic patch,1.100000,2.200000,0.038000
302,1526779.087000,5172198.971000,165.000300,-314.999500,152.353944,152,100.000000,Organic patch,1.100000,2.200000,0.038000
303,1526789.087000,5172198.971000,175.000300,-314.999500,150.945316,150,100.000000,Organic patch,1.100000,2.200000,0.038000
304,1526799.087000,5172198.971000,185.000300,-314.999500,149.574136,149,100.000000,Organic patch,1.100000,2.200000,0.038000
305,1526809.087000,5172198.971000,195.000300,-314.999500,148.240440,148,100.000000,Organic patch,1.100000,2.200000,0.038000
306,1526819.087000,5172198.971000,205.000300,-314.999500,146.944097,146,100.000000,Organic patch,1.100000,2.200000,0.038000
307,1526829.087000,5172198.971000,215.000300,-314.999500,145.684833,145,100.000000,Organic patch,1.100000,2.200000,0.038000
308,1526839.087000,5172198.971000,225.000300,-314.999500,144.462243,144,100.000000,Organic patch,1.100000,2.200000,0.038000
309,1526849.087000,5172198.971000,235.000300,-314.999500,143.275814,143,100.000000,Compacted,0.650000,1.500000,0.029000
310,1526859.087000,5172198.971000,245.000300,-314.999500,142.124938,142,100.000000,Compacted,0.650000,1.500000,0.029000
311,1526359.087000,5172208.971000,-254.999700,-304.999500,219.897848,219,100.000000,Deep silt loam,0.900000,2.000000,0.035000
312,1526369.087000,5172208.971000,-244.999700,-304.999500,218.774183,218,100.000000,Deep silt loam,0.900000,2.000000,0.035000
313,1526379.087000,5172208.971000,-234.999700,-304.999500,217.613967,217,100.000000,Deep silt loam,0.900000,2.000000,0.035000
314,1526389.087000,5172208.971000,-224.999700,-304.999500,216.416387,216,100.000000,Deep silt loam,0.900000,2.000000,0.035000
315,1526399.087000,5172208.971000,-214.999700,-304.999500,215.180706,215,100.000000,Organic patch,1.100000,2.200000,0.038000
316,1526409.087000,5172208.971000,-204.999700,-304.999500,213.906282,213,100.000000,Organic patch,1.100000,2.200000,0.038000
317,1526419.087000,5172208.971000,-194.999700,-304.999500,212.592584,212,100.000000,Organic patch,1.100000,2.200000,0.038000
318,1526429.087000,5172208.971000,-184.999700,-304.999500,211.239215,211,100.000000,Organic patch,1.100000,2.200000,0.038000
319,1526439.087000,5172208.971000,-174.999700,-304.999500,209.845930,209,100.000000,Organic patch,1.100000,2.200000,0.038000
320,1526449.087000,5172208.971000,-164.999700,-304.999500,208.412657,208,100.000000,Organic patch,1.100000,2.200000,0.038000
321,1526459.087000,5172208.971000,-154.999700,-304.999500,206.939521,206,100.000000,Organic patch,1.100000,2.200000,0.038000
322,1526469.087000,5172208.971000,-144.999700,-304.999500,205.426865,205,100.000000,Organic patch,1.100000,2.200000,0.038000
323,1526479.087000,5172208.971000,-134.999700,-304.999500,203.875268,203,100.000000,Organic patch,1.100000,2.200000,0.038000
324,1526489.087000,5172208.971000,-124.999700,-304.999500,202.285572,202,100.000000,Organic patch,1.100000,2.200000,0.038000
325,1526499.087000,5172208.971000,-114.999700,-304.999500,200.658892,200,100.000000,Organic patch,1.100000,2.200000,0.038000
326,1526509.087000,5172208.971000,-104.999700,-304.999500,198.996633,198,100.000000,Organic patch,1.100000,2.200000,0.038000
327,1526519.087000,5172208.971000,-94.999700,-304.999500,197.300502,197,100.000000,Organic patch,1.100000,2.200000,0.038000
328,1526529.087000,5172208.971000,-84.999700,-304.999500,195.572516,195,100.000000,Organic patch,1.100000,2.200000,0.038000
329,1526539.087000,5172208.971000,-74.999700,-304.999500,193.814994,193,100.000000,Organic patch,1.100000,2.200000,0.038000
330,1526549.087000,5172208.971000,-64.999700,-304.999500,192.030561,192,100.000000,Organic patch,1.100000,2.200000,0.038000
331,1526559.087000,5172208.971000,-54.999700,-304.999500,190.222130,190,100.000000,Organic patch,1.100000,2.200000,0.038000
332,1526569.087000,5172208.971000,-44.999700,-304.999500,188.392884,188,100.000000,Organic patch,1.100000,2.200000,0.038000
333,1526579.087000,5172208.971000,-34.999700,-304.999500,186.546246,186,100.000000,Organic patch,1.100000,2.200000,0.038000
334,1526589.087000,5172208.971000,-24.999700,-304.999500,184.685852,184,100.000000,Organic patch,1.100000,2.200000,0.038000
335,1526599.087000,5172208.971000,-14.999700,-304.999500,182.815505,182,100.000000,Organic patch,1.100000,2.200000,0.038000
336,1526609.087000,5172208.971000,-4.999700,-304.999500,180.939136,180,100.000000,Organic patch,1.100000,2.200000,0.038000
337,1526619.087000,5172208.971000,5.000300,-304.999500,179.060751,179,100.000000,Organic patch,1.100000,2.200000,0.038000
338,1526629.087000,5172208.971000,15.000300,-304.999500,177.184382,177,100.000000,Organic patch,1.100000,2.200000,0.038000
339,1526639.087000,5172208.971000,25.000300,-304.999500,175.314037,175,100.000000,Organic patch,1.100000,2.200000,0.038000
340,1526649.087000,5172208.971000,35.000300,-304.999500,173.453643,173,100.000000,Organic patch,1.100000,2.200000,0.038000
341,1526659.087000,5172208.971000,45.000300,-304.999500,171.607006,171,100.000000,Organic patch,1.100000,2.200000,0.038000
342,1526669.087000,5172208.971000,55.000300,-304.999500,169.777760,169,100.000000,Organic patch,1.100000,2.200000,0.038000
343,1526679.087000,5172208.971000,65.000300,-304.999500,167.969331,167,100.000000,Organic patch,1.100000,2.200000,0.038000
344,1526689.087000,5172208.971000,75.000300,-304.999500,166.184900,166,100.000000,Organic patch,1.100000,2.200000,0.038000
345,1526699.087000,5172208.971000,85.000300,-304.999500,164.427380,164,100.000000,Organic patch,1.100000,2.200000,0.038000
346,1526709.087000,5172208.971000,95.000300,-304.999500,162.699395,162,100.000000,Organic patch,1.100000,2.200000,0.038000
347,1526719.087000,5172208.971000,105.000300,-304.999500,161.003267,161,100.000000,Organic patch,1.100000,2.200000,0.038000
348,1526729.087000,5172208.971000,115.000300,-304.999500,159.341010,159,100.000000,Organic patch,1.100000,2.200000,0.038000
349,1526739.087000,5172208.971000,125.000300,-304.999500,157.714331,157,100.000000,Organic patch,1.100000,2.200000,0.038000
350,1526749.087000,5172208.971000,135.000300,-304.999500,156.124637,156,100.000000,Organic patch,1.100000,2.200000,0.038000
351,1526759.087000,5172208.971000,145.000300,-304.999500,154.573043,154,100.000000,Organic patch,1.100000,2.200000,0.038000
352,1526769.087000,5172208.971000,155.000300,-304.999500,153.060389,153,100.000000,Organic patch,1.100000,2.200000,0.038000
353,1526779.087000,5172208.971000,165.000300,-304.999500,151.587256,151,100.000000,Organic patch,1.100000,2.200000,0.038000
354,1526789.087000,5172208.971000,175.000300,-304.999500,150.153985,150,100.000000,Organic patch,1.100000,2.200000,0.038000
355,1526799.087000,5172208.971000,185.000300,-304.999500,148.760702,148,100.000000,Organic patch,1.100000,2.200000,0.038000
356,1526809.087000,5172208.971000,195.000300,-304.999500,147.407336,147,100.000000,Organic patch,1.100000,2.200000,0.038000
357,1526819.087000,5172208.971000,205.000300,-304.999500,146.093641,146,100.000000,Organic patch,1.100000,2.200000,0.038000
358,1526829.087000,5172208.971000,215.000300,-304.999500,144.819219,144,100.000000,Organic patch,1.100000,2.200000,0.038000
359,1526839.087000,5172208.971000,225.000300,-304.999500,143.583540,143,100.000000,Compacted,0.650000,1.500000,0.029000
360,1526849.087000,5172208.971000,235.000300,-304.999500,142.385962,142,100.000000,Compacted,0.650000,1.500000,0.029000
361,1526859.087000,5172208.971000,245.000300,-304.999500,141.225749,141,100.000000,Compacted,0.650000,1.500000,0.029000
362,1526869.087000,5172208.971000,255.000300,-304.999500,140.102086,140,100.000000,Compacted,0.650000,1.500000,0.029000
363,1526349.087000,5172218.971000,-264.999700,-294.999500,221.933531,221,100.000000,Deep silt loam,0.900000,2.000000,0.035000
364,1526359.087000,5172218.971000,-254.999700,-294.999500,220.840372,220,100.000000,Deep silt loam,0.900000,2.000000,0.035000
