OBJECTID,Shape_Length,Shape_Area,centroid_x,centroid_y,dx,dy,bearing_deg,ds_id
1372,40,100,1526559.087,5172368.971,-55,-145,200.7722547,200
1373,40,100,1526569.087,5172368.971,-45,-145,197.2414594,197
1374,40,100,1526579.087,5172368.971,-35,-145,193.5704344,193
1375,40,100,1526589.087,5172368.971,-25,-145,189.782407,189
1376,40,100,1526599.087,5172368.971,-15,-145,185.9061411,185
1377,40,100,1526609.087,5172368.971,-5,-145,181.974934,181
1378,40,100,1526619.087,5172368.971,5,-145,178.025066,178
1379,40,100,1526629.087,5172368.971,15,-145,174.0938589,174
1380,40,100,1526639.087,5172368.971,25,-145,170.217593,170
1381,40,100,1526649.087,5172368.971,35,-145,166.4295656,166
1382,40,100,1526659.087,5172368.971,45,-145,162.7585406,162
1383,40,100,1526669.087,5172368.971,55,-145,159.2277453,159
1384,40,100,1526679.087,5172368.971,65,-145,155.854458,155
1385,40,100,1526689.087,5172368.971,75,-145,152.6501242,152
1386,40,100,1526699.087,5172368.971,85,-145,149.620874,149
1387,40,100,1526709.087,5172368.971,95,-145,146.7682889,146
1388,40,100,1526719.087,5172368.971,105,-145,144.0902769,144
1389,40,100,1526729.087,5172368.971,115,-145,141.5819447,141
1390,40,100,1526739.087,5172368.971,125,-145,139.2363948,139
1391,40,100,1526749.087,5172368.971,135,-145,137.0454085,137
1392,40,100,1526759.087,5172368.971,145,-145,135,135
1393,40,100,1526769.087,5172368.971,155,-145,133.0908476,133
1394,40,100,1526779.087,5172368.971,165,-145,131.308614,131
1395,40,100,1526789.087,5172368.971,175,-145,129.644175,129
1396,40,100,1526799.087,5172368.971,185,-145,128.0887729,128
1397,40,100,1526809.087,5172368.971,195,-145,126.6341139,126
1398,40,100,1526819.087,5172368.971,205,-145,125.2724214,125
1399,40,100,1526829.087,5172368.971,215,-145,123.9964591,123
1400,40,100,1526839.087,5172368.971,225,-145,122.7995313,122
1401,40,100,1526849.087,5172368.971,235,-145,121.6754687,121
1402,40,100,1526859.087,5172368.971,245,-145,120.6186054,120
1403,40,100,1526869.087,5172368.971,255,-145,119.6237488,119
1404,40,100,1526879.087,5172368.971,265,-145,118.6861476,118
1405,40,100,1526889.087,5172368.971,275,-145,117.8014588,117
1406,40,100,1526899.087,5172368.971,285,-145,116.9657144,116
1407,40,100,1526909.087,5172368.971,295,-145,116.17529,116
1408,40,100,1526919.087,5172368.971,305,-145,115.4268742,115
1409,40,100,1526929.087,5172368.971,315,-145,114.7174409,114
1410,40,100,1526939.087,5172368.971,325,-145,114.0442233,114
1411,40,100,1526949.087,5172368.971,335,-145,113.4046896,113
1412,40,100,1526959.087,5172368.971,345,-145,112.7965215,112
1413,40,100,1526969.087,5172368.971,355,-145,112.2175943,112
1414,40,100,1526979.087,5172368.971,365,-145,111.6659587,111
1415,40,100,1526239.087,5172378.971,-375,-135,250.2011236,250
1416,40,100,1526249.087,5172378.971,-365,-135,249.7024302,249
1417,40,100,1526259.087,5172378.971,-355,-135,249.1791071,249
1418,40,100,1526269.087,5172378.971,-345,-135,248.6293777,248
1419,40,100,1526279.087,5172378.971,-335,-135,248.0513009,248
1420,40,100,1526289.087,5172378.971,-325,-135,247.4427534,247
1421,40,100,1526299.087,5172378.971,-315,-135,246.8014095,246
1422,40,100,1526309.087,5172378.971,-305,-135,246.1247191,246
1423,40,100,1526319.087,5172378.971,-295,-135,245.4098828,245
1424,40,100,1526329.087,5172378.971,-285,-135,244.6538241,244
1425,40,100,1526339.087,5172378.971,-275,-135,243.8531588,243
1426,40,100,1526349.087,5172378.971,-265,-135,243.0041616,243
1427,40,100,1526359.087,5172378.971,-255,-135,242.102729,242
1428,40,100,1526369.087,5172378.971,-245,-135,241.1443388,241
1429,40,100,1526379.087,5172378.971,-235,-135,240.1240073,240
1430,40,100,1526389.087,5172378.971,-225,-135,239.0362435,239
1431,40,100,1526399.087,5172378.971,-215,-135,237.8750016,237
1432,40,100,1526409.087,5172378.971,-205,-135,236.633634,236
1433,40,100,1526419.087,5172378.971,-195,-135,235.3048465,235
1434,40,100,1526429.087,5172378.971,-185,-135,233.8806592,233
1435,40,100,1526439.087,5172378.971,-175,-135,232.3523794,232
1436,40,100,1526449.087,5172378.971,-165,-135,230.7105931,230
1437,40,100,1526459.087,5172378.971,-155,-135,228.9451862,228
1438,40,100,1526469.087,5172378.971,-145,-135,227.0454085,227
1439,40,100,1526479.087,5172378.971,-135,-135,225,225
1440,40,100,1526489.087,5172378.971,-125,-135,222.7974018,222
1441,40,100,1526499.087,5172378.971,-115,-135,220.4260787,220
1442,40,100,1526509.087,5172378.971,-105,-135,217.8749837,217
1443,40,100,1526519.087,5172378.971,-95,-135,215.1341931,215
1444,40,100,1526529.087,5172378.971,-85,-135,212.1957339,212
1445,40,100,1526539.087,5172378.971,-75,-135,209.0546041,209
1446,40,100,1526549.087,5172378.971,-65,-135,205.7099538,205
1447,40,100,1526559.087,5172378.971,-55,-135,202.1663458,202
1448,40,100,1526569.087,5172378.971,-45,-135,198.4349488,198
1449,40,100,1526579.087,5172378.971,-35,-135,194.5344551,194
1450,40,100,1526589.087,5172378.971,-25,-135,190.491477,190
1451,40,100,1526599.087,5172378.971,-15,-135,186.3401917,186
1452,40,100,1526609.087,5172378.971,-5,-135,182.1210964,182
1453,40,100,1526619.087,5172378.971,5,-135,177.8789036,177
1454,40,100,1526629.087,5172378.971,15,-135,173.6598083,173
1455,40,100,1526639.087,5172378.971,25,-135,169.508523,169
1456,40,100,1526649.087,5172378.971,35,-135,165.4655449,165
1457,40,100,1526659.087,5172378.971,45,-135,161.5650512,161
1458,40,100,1526669.087,5172378.971,55,-135,157.8336542,157
1459,40,100,1526679.087,5172378.971,65,-135,154.2900462,154
1460,40,100,1526689.087,5172378.971,75,-135,150.9453959,150
1461,40,100,1526699.087,5172378.971,85,-135,147.8042661,147
1462,40,100,1526709.087,5172378.971,95,-135,144.8658069,144
1463,40,100,1526719.087,5172378.971,105,-135,142.1250163,142
1464,40,100,1526729.087,5172378.971,115,-135,139.5739213,139
1465,40,100,1526739.087,5172378.971,125,-135,137.2025982,137
1466,40,100,1526749.087,5172378.971,135,-135,135,135
1467,40,100,1526759.087,5172378.971,145,-135,132.9545915,132
1468,40,100,1526769.087,5172378.971,155,-135,131.0548138,131
1469,40,100,1526779.087,5172378.971,165,-135,129.2894069,129
1470,40,100,1526789.087,5172378.971,175,-135,127.6476206,127
1471,40,100,1526799.087,5172378.971,185,-135,126.1193408,126
1472,40,100,1526809.087,5172378.971,195,-135,124.6951535,124
1473,40,100,1526819.087,5172378.971,205,-135,123.366366,123
1474,40,100,1526829.087,5172378.971,215,-135,122.1249984,122
1475,40,100,1526839.087,5172378.971,225,-135,120.9637565,120
1476,40,100,1526849.087,5172378.971,235,-135,119.8759927,119
1477,40,100,1526859.087,5172378.971,245,-135,118.8556612,118
1478,40,100,1526869.087,5172378.971,255,-135,117.897271,117
1479,40,100,1526879.087,5172378.971,265,-135,116.9958384,116
1480,40,100,1526889.087,5172378.971,275,-135,116.1468412,116
1481,40,100,1526899.087,5172378.971,285,-135,115.3461759,115
1482,40,100,1526909.087,5172378.971,295,-135,114.5901172,114
1483,40,100,1526919.087,5172378.971,305,-135,113.8752809,113
1484,40,100,1526929.087,5172378.971,315,-135,113.1985905,113
1485,40,100,1526939.087,5172378.971,325,-135,112.5572466,112
1486,40,100,1526949.087,5172378.971,335,-135,111.9486991,111
1487,40,100,1526959.087,5172378.971,345,-135,111.3706223,111
1488,40,100,1526969.087,5172378.971,355,-135,110.8208929,110
1489,40,100,1526979.087,5172378.971,365,-135,110.2975698,110
1490,40,100,1526989.087,5172378.971,375,-135,109.7988764,109
1491,40,100,1526239.087,5172388.971,-375,-125,251.5650512,251
1492,40,100,1526249.087,5172388.971,-365,-125,251.0954242,251
1493,40,100,1526259.087,5172388.971,-355,-125,250.6021876,250
1494,40,100,1526269.087,5172388.971,-345,-125,250.083594,250
1495,40,100,1526279.087,5172388.971,-335,-125,249.5377285,249
1496,40,100,1526289.087,5172388.971,-325,-125,248.962489,248
1497,40,100,1526299.087,5172388.971,-315,-125,248.3555649,248
1498,40,100,1526309.087,5172388.971,-305,-125,247.7144124,247
1499,40,100,1526319.087,5172388.971,-295,-125,247.0362269,247
1500,40,100,1526329.087,5172388.971,-285,-125,246.3179123,246
1501,40,100,1526339.087,5172388.971,-275,-125,245.5560452,245
1502,40,100,1526349.087,5172388.971,-265,-125,244.7468366,244
1503,40,100,1526359.087,5172388.971,-255,-125,243.8860874,243
1504,40,100,1526369.087,5172388.971,-245,-125,242.9691397,242
1505,40,100,1526379.087,5172388.971,-235,-125,241.9908233,241
1506,40,100,1526389.087,5172388.971,-225,-125,240.9453959,240
1507,40,100,1526399.087,5172388.971,-215,-125,239.82648,239
1508,40,100,1526409.087,5172388.971,-205,-125,238.6269949,238
1509,40,100,1526419.087,5172388.971,-195,-125,237.3390873,237
1510,40,100,1526429.087,5172388.971,-185,-125,235.9540626,235
1511,40,100,1526439.087,5172388.971,-175,-125,234.4623222,234
1512,40,100,1526449.087,5172388.971,-165,-125,232.8533133,232
1513,40,100,1526459.087,5172388.971,-155,-125,231.1155036,231
1514,40,100,1526469.087,5172388.971,-145,-125,229.2363948,229
1515,40,100,1526479.087,5172388.971,-135,-125,227.2025982,227
1516,40,100,1526489.087,5172388.971,-125,-125,225,225
1517,40,100,1526499.087,5172388.971,-115,-125,222.614056,222
1518,40,100,1526509.087,5172388.971,-105,-125,220.0302593,220
1519,40,100,1526519.087,5172388.971,-95,-125,217.234834,217
1520,40,100,1526529.087,5172388.971,-85,-125,214.2157021,214
1521,40,100,1526539.087,5172388.971,-75,-125,210.9637565,210
1522,40,100,1526549.087,5172388.971,-65,-125,207.4744316,207
1523,40,100,1526559.087,5172388.971,-55,-125,203.7494945,203
1524,40,100,1526569.087,5172388.971,-45,-125,199.7988764,199
1525,40,100,1526579.087,5172388.971,-35,-125,195.6422465,195
1526,40,100,1526589.087,5172388.971,-25,-125,191.3099325,191
1527,40,100,1526599.087,5172388.971,-15,-125,186.8427734,186
1528,40,100,1526609.087,5172388.971,-5,-125,182.29061,182
1529,40,100,1526619.087,5172388.971,5,-125,177.70939,177
1530,40,100,1526629.087,5172388.971,15,-125,173.1572266,173
1531,40,100,1526639.087,5172388.971,25,-125,168.6900675,168
1532,40,100,1526649.087,5172388.971,35,-125,164.3577535,164
1533,40,100,1526659.087,5172388.971,45,-125,160.2011236,160
1534,40,100,1526669.087,5172388.971,55,-125,156.2505055,156
1535,40,100,1526679.087,5172388.971,65,-125,152.5255684,152
1536,40,100,1526689.087,5172388.971,75,-125,149.0362435,149
1537,40,100,1526699.087,5172388.971,85,-125,145.7842979,145
1538,40,100,1526709.087,5172388.971,95,-125,142.765166,142
1539,40,100,1526719.087,5172388.971,105,-125,139.9697407,139
1540,40,100,1526729.087,5172388.971,115,-125,137.385944,137
1541,40,100,1526739.087,5172388.971,125,-125,135,135
1542,40,100,1526749.087,5172388.971,135,-125,132.7974018,132
1543,40,100,1526759.087,5172388.971,145,-125,130.7636052,130
1544,40,100,1526769.087,5172388.971,155,-125,128.8844964,128
1545,40,100,1526779.087,5172388.971,165,-125,127.1466867,127
1546,40,100,1526789.087,5172388.971,175,-125,125.5376778,125
1547,40,100,1526799.087,5172388.971,185,-125,124.0459374,124
1548,40,100,1526809.087,5172388.971,195,-125,122.6609127,122
1549,40,100,1526819.087,5172388.971,205,-125,121.3730051,121
1550,40,100,1526829.087,5172388.971,215,-125,120.17352,120
1551,40,100,1526839.087,5172388.971,225,-125,119.0546041,119
1552,40,100,1526849.087,5172388.971,235,-125,118.0091767,118
1553,40,100,1526859.087,5172388.971,245,-125,117.0308603,117
1554,40,100,1526869.087,5172388.971,255,-125,116.1139126,116
1555,40,100,1526879.087,5172388.971,265,-125,115.2531634,115
